56741; -178.669; -1.44617
56751; -178.669; -1.50399
56761; -178.962; -1.4996
56771; -178.786; -1.50254
56781; -178.546; -1.51154
56791; -178.672; -1.67405
56801; -178.503; -1.84142
56811; -178.73; -1.73178
56821; -178.664; -1.68423
56831; -178.613; -1.79119
56841; -178.845; -1.61646
56851; -178.843; -1.38843
56861; -178.784; -1.21614
56871; -178.775; -1.39971
56881; -178.78; -1.85843
56891; -179.013; -1.68273
56901; -178.959; -1.67761
56911; -178.786; -1.32923
56921; -178.327; -1.78735
56931; -178.671; -1.67574
56941; -178.723; -1.50859
56951; -178.96; -1.44486
56961; -179.019; -1.55728
56971; -178.787; -1.50103
56981; -178.894; -1.16417
56991; -178.717; -1.39968
57001; -179.026; -1.66087
57011; -178.853; -1.60515
57021; -178.784; -1.38981
57031; -178.713; -1.34548
57041; -178.665; -1.56655
57051; -178.735; -1.66737
57061; -178.73; -1.27015
57071; -178.778; -1.2805
57081; -178.839; -1.62464
57091; -178.835; -1.80592
57101; -179.192; -1.73029
57111; -178.675; -1.44035
57121; -178.324; -1.55998
57131; -178.542; -1.51615
57141; -178.84; -1.39124
57151; -179.136; -1.61174
57161; -179.012; -1.85857
57171; -178.5; -1.61461
57181; -178.54; -1.34265
57191; -178.897; -1.33467
57201; -178.781; -1.79857
57211; -178.903; -1.6165
57221; -178.954; -1.51024
57231; -178.549; -1.50848
57241; -178.49; -1.50997
57251; -178.909; -1.66414
57261; -178.728; -1.50251
57271; -178.603; -1.80392
57281; -178.668; -1.27397
57291; -178.897; -1.62468
57301; -179.018; -1.84734
57311; -178.959; -1.67761
57321; -178.618; -1.4964
57331; -178.203; -1.39084
57341; -178.791; -1.3239
57351; -178.734; -1.3814
57361; -178.787; -1.50103
57371; -178.719; -1.57135
57381; -178.505; -1.66721
57391; -178.903; -1.50109
57401; -178.672; -1.15469
57411; -178.911; -1.49058
57421; -178.375; -1.56634
57431; -179.006; -1.34425
57441; -179.065; -1.46112
57451; -178.774; -1.16768
57461; -179.021; -1.61168
57471; -178.268; -1.15447
57481; -178.266; -1.2134
57491; -178.904; -1.55722
57501; -178.84; -1.73886
57511; -179.078; -1.67092
57521; -178.665; -1.39256
57531; -178.671; -1.32918
57541; -178.79; -1.38282
57551; -178.723; -1.45059
57561; -179.306; -1.67607
57571; -178.778; -1.57139
57581; -178.726; -1.33189
57591; -178.561; -1.49636
57601; -178.732; -1.61315
57611; -178.735; -1.49497
57621; -178.499; -1.50085
57631; -178.613; -1.56019
57641; -178.846; -1.49955
57651; -178.73; -1.67409
57661; -178.896; -1.62632
57671; -178.896; -1.62632
57681; -178.835; -1.39831
57691; -178.665; -1.50855
57701; -178.735; -1.32254
57711; -178.842; -1.56349
57721; -178.596; -1.46236
57731; -178.836; -1.62959
57741; -178.902; -1.32929
57751; -178.907; -1.20765
57761; -178.671; -1.44471
57771; -178.668; -1.67912
57781; -178.606; -1.80026
57791; -178.785; -1.61969
57801; -178.902; -1.56036
57811; -178.616; -1.1535
57821; -178.564; -1.72299
57831; -178.491; -1.62441
57841; -178.789; -1.2689
57851; -178.901; -1.56194
57861; -178.616; -1.67233
57871; -178.898; -1.68097
57881; -178.714; -1.40253
57891; -178.96; -1.38709
57901; -178.74; -1.489
57911; -178.617; -1.32514
57921; -178.781; -1.39262
57931; -178.774; -1.80955
57941; -178.964; -1.78423
57951; -178.904; -1.32661
57961; -178.668; -1.21608
57971; -178.44; -1.61782
57981; -178.5; -1.44169
57991; -178.904; -1.49958
58001; -178.786; -1.5603
58011; -178.549; -1.68244
58021; -178.671; -1.56023
58031; -178.438; -1.50383
58041; -178.79; -1.67076
58051; -178.79; -1.49801
58061; -178.843; -1.50409
58071; -178.717; -1.57455
58081; -178.778; -1.57139
58091; -179.081; -1.43622
58101; -178.673; -1.61473
58111; -178.965; -1.38013
58121; -178.843; -1.56191
58131; -178.5; -1.7875
58141; -178.728; -1.73353
58151; -178.561; -1.38131
58161; -179.021; -1.9568
58171; -178.665; -1.56655
58181; -178.669; -1.27269
58191; -178.904; -1.44192
58201; -178.844; -1.96458
58211; -178.609; -1.62286
58221; -178.424; -1.45927
58231; -178.901; -1.9088
58241; -179.01; -1.33879
58251; -178.9; -1.44775
58261; -178.73; -1.61639
58271; -178.482; -1.34261
58281; -178.838; -1.21986
58291; -178.784; -1.44769
58301; -178.962; -1.73018
58311; -178.787; -1.73182
58321; -178.718; -1.51472
58331; -178.719; -1.45501
58341; -178.895; -1.33738
58351; -178.906; -1.66915
58361; -178.786; -1.67581
58371; -178.487; -1.33852
58381; -178.552; -1.38968
58391; -178.61; -1.67908
58401; -178.852; -1.66411
58411; -178.482; -1.576
58421; -178.719; -1.28047
58431; -178.734; -1.8416
58441; -178.73; -1.73178
58451; -179.077; -1.38434
58461; -178.602; -1.28171
58471; -178.493; -1.97026
58481; -178.002; -2.22538
58491; -178.783; -1.73882
58501; -178.896; -1.51021
58511; -178.614; -1.67401
58521; -178.557; -1.96238
58531; -178.438; -1.73506
58541; -178.79; -1.5556
58551; -179.07; -1.39417
58561; -178.895; -1.80229
58571; -178.839; -1.7986
58581; -178.555; -1.61791
58591; -178.789; -1.6148
58601; -178.611; -1.50395
58611; -178.783; -1.62297
58621; -178.789; -1.78771
58631; -178.551; -1.62281
58641; -179.021; -1.72674
58651; -178.5; -1.61461
58661; -178.609; -1.56493
58671; -178.441; -1.61619
58681; -178.893; -1.3401
58691; -178.959; -1.38849
58701; -178.61; -1.56335
58711; -178.781; -1.74058
58721; -178.603; -1.39677
58731; -178.781; -1.50862
58741; -179.015; -1.27413
58751; -179.018; -1.328
58761; -178.664; -1.74227
58771; -178.433; -1.9722
58781; -178.725; -1.91254
58791; -178.956; -1.62306
58801; -178.905; -1.32528
58811; -178.559; -1.44028
58821; -178.378; -1.33169
58831; -178.331; -1.72626
58841; -179.188; -1.73904
58851; -178.676; -1.84155
58861; -178.78; -2.14855
58871; -178.494; -1.44752
